id,prices.amountMax,prices.amountMin,prices.availability,prices.currency,prices.dateSeen,prices.isSale,prices.merchant,prices.shipping,brand,manufacturer,primaryCategories,weight,,,,,
AVphvlLfilAPnD_x81a2,249.99,249.99,Yes,USD,"2017-10-10T05:00:00Z,2017-08-28T08:00:00Z,2017-08-12T10:00:00Z,2017-08-01T05:00:00Z,2017-07-26T15:00:00Z,2017-05-31T19:00:00Z,2017-05-09T07:00:00Z,2017-05-01T05:00:00Z,2017-05-18T04:00:00Z,2017-04-04T04:00:00Z",FALSE,Bestbuy.com,,Bose��,Bose,Electronics,2.5 pounds,,,,,
AV4GSEssglJLPUi8SbrB,149.99,149.99,In Stock,USD,"2018-05-04T08:00:00Z,2018-04-26T17:00:00Z,2017-08-22T05:00:00Z,2017-12-06T22:00:00Z,2017-12-05T01:00:00Z,2017-11-18T07:00:00Z,2018-06-01T10:00:00Z,2018-01-27T09:00:00Z,2017-08-29T01:00:00Z,2017-08-19T06:00:00Z,2017-12-06T17:00:00Z",FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Samsung,,Electronics,5.2 ounces,,,,,
AV4GSEssglJLPUi8SbrB,149.99,149.99,TRUE,USD,2018-05-27T02:00:00Z,FALSE,Bestbuy.com,,Samsung,,Electronics,5.2 ounces,,,,,
AV4GSEssglJLPUi8SbrB,145.49,145.49,In Stock,USD,2018-03-20T19:00:00Z,FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Samsung,,Electronics,5.2 ounces,,,,,
AVpfiRcdilAPnD_xdfwQ,66.98,66.98,Yes,USD,"2017-08-28T07:00:00Z,2017-08-12T09:00:00Z,2017-08-01T03:00:00Z,2017-07-26T15:00:00Z,2017-05-31T19:00:00Z,2017-05-31T18:00:00Z,2017-05-09T05:00:00Z,2017-05-01T06:00:00Z,2017-05-18T03:00:00Z,2017-04-04T04:00:00Z",FALSE,Bestbuy.com,,Panamax,,Electronics,2.2 pounds,,,,,
AVpfiRcdilAPnD_xdfwQ,66.98,66.98,TRUE,USD,2018-05-26T07:00:00Z,FALSE,Bestbuy.com,,Panamax,,Electronics,2.2 pounds,,,,,
AVpfiRcdilAPnD_xdfwQ,53.58,53.58,Yes,USD,2017-10-10T07:00:00Z,FALSE,Bestbuy.com,,Panamax,,Electronics,2.2 pounds,,,,,
AVpfiRcdilAPnD_xdfwQ,52.98,52.98,Yes,USD,"2017-03-30T03:00:00Z,2017-03-10T15:00:00Z,2017-03-04T04:00:00Z,2017-03-03T14:00:00Z",FALSE,Bestbuy.com,,Panamax,,Electronics,2.2 pounds,,,,,
AVpe7f2rLJeJML43yi3P,349.95,349.95,In Stock,USD,"2017-12-06T21:00:00Z,2018-05-04T11:00:00Z,2017-12-04T20:00:00Z,2018-01-09T20:00:00Z,2017-08-22T04:00:00Z,2017-12-06T22:00:00Z,2017-08-19T02:00:00Z,2017-08-29T04:00:00Z,2017-11-18T10:00:00Z",FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Yamaha,Yamaha,Electronics,6.2 lb,,,,,
AVpe7f2rLJeJML43yi3P,349.99,349.99,Yes,USD,"2017-10-10T19:00:00Z,2017-09-06T17:00:00Z,2017-09-18T14:00:00Z,2017-08-30T07:00:00Z,2017-07-31T23:00:00Z,2017-08-01T07:00:00Z,2017-07-26T20:00:00Z,2017-06-01T18:00:00Z,2017-06-01T10:00:00Z,2017-05-09T04:00:00Z,2017-05-01T13:00:00Z,2017-05-18T03:00:00Z,2017-03-30T05:00:00Z,2017-03-10T19:00:00Z,2017-03-04T10:00:00Z,2016-02-03T00:00:00Z",FALSE,Bestbuy.com,,Yamaha,Yamaha,Electronics,6.2 lb,,,,,
AVpfC_9v1cnluZ0-cuhn,279.95,279.95,In Stock,USD,"2017-12-06T23:00:00Z,2017-12-06T22:00:00Z,2017-12-04T21:00:00Z,2017-11-18T07:00:00Z,2017-10-24T09:00:00Z,2017-08-29T04:00:00Z,2017-08-19T02:00:00Z",FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Yamaha,Yamaha,Electronics,19.4 lb,,,,,
AVpfC_9v1cnluZ0-cuhn,279.99,279.99,Yes,USD,"2017-09-06T17:00:00Z,2017-08-30T05:00:00Z,2017-09-18T15:00:00Z,2017-07-31T22:00:00Z,2017-08-01T07:00:00Z,2017-06-01T18:00:00Z,2017-06-01T11:00:00Z,2017-05-09T11:00:00Z,2017-05-01T13:00:00Z,2017-05-18T05:00:00Z,2017-03-30T05:00:00Z,2017-03-10T22:00:00Z,2015-11-08T00:00:00Z",FALSE,Bestbuy.com,,Yamaha,Yamaha,Electronics,19.4 lb,,,,,
AVpfC_9v1cnluZ0-cuhn,271.99,271.99,Yes,USD,"2017-07-26T20:00:00Z,2017-06-29T11:00:00Z",FALSE,Bestbuy.com,,Yamaha,Yamaha,Electronics,19.4 lb,,,,,
AV1YFFAIGV-KLJ3adcob,115.99,115.99,Yes,USD,2017-08-12T14:00:00Z,FALSE,Bestbuy.com,,SanDisk,Manufacturers Limited Warranty:Lifetime,Electronics,1.6 ounces,,,,,
AV1YFFAIGV-KLJ3adcob,106.99,106.99,Yes,USD,"2017-07-31T22:00:00Z,2017-08-01T06:00:00Z,2017-07-26T16:00:00Z",FALSE,Bestbuy.com,,SanDisk,Manufacturers Limited Warranty:Lifetime,Electronics,1.6 ounces,,,,,
AV1YFFAIGV-KLJ3adcob,199.99,199.99,Yes,USD,"2017-10-10T08:00:00Z,2017-08-28T11:00:00Z",FALSE,Bestbuy.com,,SanDisk,Manufacturers Limited Warranty:Lifetime,Electronics,1.6 ounces,,,,,
AVphdi9-ilAPnD_x5saO,99,99,Special Order,USD,"2018-01-25T20:00:00Z,2018-01-13T10:00:00Z,2017-12-08T18:00:00Z,2017-12-09T01:00:00Z,2017-12-06T06:00:00Z,2017-10-18T00:00:00Z,2017-08-22T12:00:00Z",FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Cerwin-Vega,Cerwin Vega,Electronics,6.5 lb,,,,,
AVphdi9-ilAPnD_x5saO,119,119,In Stock,USD,"2017-12-12T19:00:00Z,2017-11-12T09:00:00Z",FALSE,DeepDiscount,Value,Cerwin-Vega,Cerwin Vega,Electronics,6.5 lb,,,,,
AVphdi9-ilAPnD_x5saO,118.99,118.99,In Stock,USD,"2017-11-03T00:00:00Z,2017-08-25T14:00:00Z,2017-07-28T23:00:00Z",FALSE,DeepDiscount,Value,Cerwin-Vega,Cerwin Vega,Electronics,6.5 lb,,,,,
AVphdi9-ilAPnD_x5saO,113.99,113.99,Yes,USD,"2017-03-04T03:00:00Z,2017-03-03T15:00:00Z",FALSE,Bestbuy.com,,Cerwin-Vega,Cerwin Vega,Electronics,6.5 lb,,,,,
AVpfWxx7LJeJML437u-H,29.49,29.49,yes,USD,"2017-08-24T16:00:00Z,2017-08-28T10:00:00Z,2017-08-22T17:00:00Z",FALSE,goldstar_tech,FREE,Sony,Sony,Electronics,3.04 ounces,,,,,
AVpfWxx7LJeJML437u-H,64.99,64.99,Yes,USD,"2017-05-09T12:00:00Z,2017-05-01T07:00:00Z,2017-05-18T05:00:00Z,2017-04-04T08:00:00Z,2017-03-30T05:00:00Z,2017-03-10T16:00:00Z,2017-03-04T10:00:00Z,2017-03-02T23:00:00Z",FALSE,Bestbuy.com,,Sony,Sony,Electronics,3.04 ounces,,,,,
AVpfIs9u1cnluZ0-eriO,77.64,77.64,In Stock,USD,"2017-12-08T04:00:00Z,2017-11-16T19:00:00Z,2017-10-30T18:00:00Z,2017-10-28T19:00:00Z,2017-11-11T22:00:00Z,2017-10-24T23:00:00Z,2017-10-21T12:00:00Z,2017-09-17T07:00:00Z",FALSE,Creative Audio,Value,Jvcm,JVC,Electronics,8 pounds,,,,,
AVpfIs9u1cnluZ0-eriO,78.99,78.99,yes,USD,"2017-09-27T23:00:00Z,2017-08-28T12:00:00Z,2017-08-22T19:00:00Z,2017-08-24T18:00:00Z",FALSE,discountsjungle,FREE,Jvcm,JVC,Electronics,8 pounds,,,,,
AVpfIs9u1cnluZ0-eriO,79.99,79.99,Yes,USD,"2017-10-10T04:00:00Z,2017-08-29T23:00:00Z,2017-08-12T15:00:00Z,2017-07-31T22:00:00Z,2017-08-01T17:00:00Z,2017-07-26T15:00:00Z,2017-05-31T18:00:00Z,2017-05-31T19:00:00Z,2017-05-09T06:00:00Z,2017-03-10T13:00:00Z",FALSE,Bestbuy.com,,Jvcm,JVC,Electronics,8 pounds,,,,,
AVpfIs9u1cnluZ0-eriO,69.99,69.99,Yes,USD,"2017-10-10T04:00:00Z,2017-08-29T23:00:00Z,2017-08-12T15:00:00Z,2017-07-07T13:00:00Z",TRUE,Bestbuy.com,,Jvcm,JVC,Electronics,8 pounds,,,,,
AVpfIs9u1cnluZ0-eriO,79.99,79.99,In Stock,USD,2017-09-08T11:00:00Z,FALSE,Walmart.com,Expedited,Jvcm,JVC,Electronics,8 pounds,,,,,
AVpfIs9u1cnluZ0-eriO,99.99,99.99,yes,USD,"2017-08-28T12:00:00Z,2017-08-24T18:00:00Z",FALSE,volaudio,FREE,Jvcm,JVC,Electronics,8 pounds,,,,,
AVpfIs9u1cnluZ0-eriO,68.99,68.99,Yes,USD,"2017-07-31T22:00:00Z,2017-08-01T17:00:00Z,2017-07-26T15:00:00Z,2017-05-31T18:00:00Z,2017-05-31T19:00:00Z",TRUE,Bestbuy.com,,Jvcm,JVC,Electronics,8 pounds,,,,,
AVpfIs9u1cnluZ0-eriO,79.36,79.36,In Stock,USD,2017-07-23T05:00:00Z,FALSE,Electronic Express,Value,Jvcm,JVC,Electronics,8 pounds,,,,,
AVpfIs9u1cnluZ0-eriO,89.99,89.99,Yes,USD,"2017-05-01T01:00:00Z,2017-05-18T04:00:00Z",FALSE,Bestbuy.com,,Jvcm,JVC,Electronics,8 pounds,,,,,
AVpfIs9u1cnluZ0-eriO,79.95,79.95,Yes,USD,"2017-04-04T04:00:00Z,2017-03-30T05:00:00Z",FALSE,Bestbuy.com,,Jvcm,JVC,Electronics,8 pounds,,,,,
AVpfIs9u1cnluZ0-eriO,99.99,99.99,Yes,USD,"2017-03-04T04:00:00Z,2017-03-03T15:00:00Z",FALSE,Bestbuy.com,,Jvcm,JVC,Electronics,8 pounds,,,,,
AV2Z0_j4-jtxr-f39lm1,219.99,219.99,TRUE,USD,2018-05-26T08:00:00Z,FALSE,Bestbuy.com,,CORSAIR,,Electronics,3.5 ounces,,,,,
AV2Z0_j4-jtxr-f39lm1,343,176.44,In Stock,USD,2017-08-25T17:00:00Z,TRUE,OutletPC,Value,CORSAIR,,Electronics,3.5 ounces,,,,,
AV2Z0_j4-jtxr-f39lm1,205.99,205.99,TRUE,USD,2018-05-26T08:00:00Z,TRUE,Bestbuy.com,,CORSAIR,,Electronics,3.5 ounces,,,,,
AV2Z0_j4-jtxr-f39lm1,189,189,In Stock,USD,"2017-09-24T01:00:00Z,2017-09-20T13:00:00Z",FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,CORSAIR,,Electronics,3.5 ounces,,,,,
AV2Z0_j4-jtxr-f39lm1,194.82,194.82,In Stock,USD,2017-08-25T17:00:00Z,FALSE,Beach Audio Inc,Standard,CORSAIR,,Electronics,3.5 ounces,,,,,
AV2Z0_j4-jtxr-f39lm1,149.99,149.99,Yes,USD,"2017-07-31T23:00:00Z,2017-08-01T08:00:00Z,2017-07-26T21:00:00Z",FALSE,Bestbuy.com,,CORSAIR,,Electronics,3.5 ounces,,,,,
AV2Z0_j4-jtxr-f39lm1,176.45,176.45,In Stock,USD,2017-09-28T04:00:00Z,FALSE,DiamondBuy,Value,CORSAIR,,Electronics,3.5 ounces,,,,,
AV2Z0_j4-jtxr-f39lm1,94.48,94.48,Out Of Stock,USD,2018-01-18T11:00:00Z,FALSE,CS 24/7,,CORSAIR,,Electronics,3.5 ounces,,,,,
AV2Z0_j4-jtxr-f39lm1,466,245.69,In Stock,USD,2018-03-05T04:00:00Z,TRUE,OutletPC,Standard,CORSAIR,,Electronics,3.5 ounces,,,,,
AV2Z0_j4-jtxr-f39lm1,162.99,162.99,Yes,USD,"2017-09-12T06:00:00Z,2017-09-06T20:00:00Z,2017-09-18T08:00:00Z",FALSE,Bestbuy.com,,CORSAIR,,Electronics,3.5 ounces,,,,,
AV2Z0_j4-jtxr-f39lm1,164,164,In Stock,USD,"2017-08-22T02:00:00Z,2017-08-19T01:00:00Z",FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,CORSAIR,,Electronics,3.5 ounces,,,,,
AV2Z0_j4-jtxr-f39lm1,147.95,147.95,yes,USD,"2017-09-06T22:00:00Z,2017-08-28T16:00:00Z",FALSE,rebell57,FREE,CORSAIR,,Electronics,3.5 ounces,,,,,
AV2Z0_j4-jtxr-f39lm1,199,199,In Stock,USD,2017-08-29T02:00:00Z,FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,CORSAIR,,Electronics,3.5 ounces,,,,,
AV2Z0_j4-jtxr-f39lm1,219,219,More on the Way,USD,"2017-12-04T18:00:00Z,2017-11-18T10:00:00Z",FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,CORSAIR,,Electronics,3.5 ounces,,,,,
AV2Z0_j4-jtxr-f39lm1,239,239,In Stock,USD,"2017-12-06T09:00:00Z,2018-05-06T17:00:00Z,2018-03-30T21:00:00Z,2017-12-06T12:00:00Z,2018-04-29T21:00:00Z",FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,CORSAIR,,Electronics,3.5 ounces,,,,,
AV2Z0_j4-jtxr-f39lm1,169.99,169.99,Yes,USD,"2017-10-10T13:00:00Z,2017-08-30T09:00:00Z,2017-08-23T08:00:00Z",FALSE,Bestbuy.com,,CORSAIR,,Electronics,3.5 ounces,,,,,
AVpi-KBm1cnluZ0-SU21,399,399,yes,USD,2017-08-28T14:00:00Z,FALSE,wwstereo,FREE,Definitive Technology,,Electronics,1.65 pounds,,,,,
AVpi-KBm1cnluZ0-SU21,199,199,yes,USD,2017-08-28T14:00:00Z,FALSE,avsolutionsguy,,Definitive Technology,,Electronics,1.65 pounds,,,,,
AVpi-KBm1cnluZ0-SU21,177.99,177.99,Yes,USD,2017-05-09T11:00:00Z,TRUE,Bestbuy.com,,Definitive Technology,,Electronics,1.65 pounds,,,,,
AVpi-KBm1cnluZ0-SU21,399,399,yes,USD,2017-08-28T14:00:00Z,FALSE,hideflifestyle1,FREE,Definitive Technology,,Electronics,1.65 pounds,,,,,
AVpi-KBm1cnluZ0-SU21,355.99,355.99,Yes,USD,"2017-05-01T06:00:00Z,2017-03-10T22:00:00Z,2017-03-04T04:00:00Z,2017-03-03T14:00:00Z",TRUE,Bestbuy.com,,Definitive Technology,,Electronics,1.65 pounds,,,,,
AVpi-KBm1cnluZ0-SU21,199.98,199.98,Yes,USD,"2017-05-09T11:00:00Z,2015-10-16T00:00:00Z,2017-05-18T02:00:00Z",FALSE,Bestbuy.com,,Definitive Technology,,Electronics,1.65 pounds,,,,,
AVpi-KBm1cnluZ0-SU21,399,399,In Stock,USD,"2018-06-01T15:00:00Z,2017-08-29T12:00:00Z,2017-08-19T05:00:00Z,2018-01-10T06:00:00Z,2017-12-08T01:00:00Z,2017-12-05T10:00:00Z,2017-08-22T10:00:00Z,2018-01-12T19:00:00Z,2017-11-18T09:00:00Z",FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Definitive Technology,,Electronics,1.65 pounds,,,,,
AVpi-KBm1cnluZ0-SU21,307.99,307.99,Yes,USD,2017-03-30T03:00:00Z,TRUE,Bestbuy.com,,Definitive Technology,,Electronics,1.65 pounds,,,,,
AVpi-KBm1cnluZ0-SU21,399.98,399.98,TRUE,USD,2018-05-26T08:00:00Z,FALSE,Bestbuy.com,,Definitive Technology,,Electronics,1.65 pounds,,,,,
AVpi-KBm1cnluZ0-SU21,399.98,399.98,Yes,USD,"2017-08-30T07:00:00Z,2017-05-01T06:00:00Z,2017-07-26T20:00:00Z,2017-10-10T19:00:00Z,2017-06-01T19:00:00Z,2017-09-18T15:00:00Z,2015-10-16T00:00:00Z,2017-03-30T03:00:00Z,2017-03-10T22:00:00Z,2017-09-06T17:00:00Z,2017-07-31T22:00:00Z,2017-08-01T07:00:00Z,2017-05-31T18:00:00Z,2017-03-04T04:00:00Z,2017-03-03T14:00:00Z",FALSE,Bestbuy.com,,Definitive Technology,,Electronics,1.65 pounds,,,,,
AVpibYTnLJeJML43lmGY,854.99,854.99,Yes,USD,"2017-05-09T07:00:00Z,2017-05-01T20:00:00Z",TRUE,Bestbuy.com,Free Delivery,Sharp,Sharp,Electronics,82 pounds,,,,,
AVpibYTnLJeJML43lmGY,957.9,957.9,In Stock,USD,2018-06-22T19:00:00Z,FALSE,Monoprice Inc,Standard,Sharp,Sharp,Electronics,82 pounds,,,,,
AVpibYTnLJeJML43lmGY,998.88,998.88,yes,USD,"2017-07-07T23:00:00Z,2017-07-09T16:00:00Z,2017-07-08T22:00:00Z,2017-06-19T04:00:00Z,2017-06-06T03:00:00Z,2017-06-21T06:00:00Z,2017-06-05T02:00:00Z,2017-06-09T16:00:00Z,2017-06-03T20:00:00Z,2017-06-20T00:00:00Z,2017-06-07T02:00:00Z",FALSE,brandsmartusa,FREE,Sharp,Sharp,Electronics,82 pounds,,,,,
AVpibYTnLJeJML43lmGY,1399.99,1118.5,In Stock,USD,2018-05-24T11:00:00Z,TRUE,Monoprice Inc,Standard,Sharp,Sharp,Electronics,82 pounds,,,,,
AVpibYTnLJeJML43lmGY,798.88,798.88,yes,USD,2017-06-11T16:00:00Z,FALSE,brandsmartusa,,Sharp,Sharp,Electronics,82 pounds,,,,,
AVpibYTnLJeJML43lmGY,949.99,949.99,Yes,USD,"2017-05-09T07:00:00Z,2017-05-01T20:00:00Z",FALSE,Bestbuy.com,Free Delivery,Sharp,Sharp,Electronics,82 pounds,,,,,
AVpibYTnLJeJML43lmGY,999.99,999.99,Yes,USD,"2017-03-30T05:00:00Z,2017-03-10T19:00:00Z,2017-03-04T10:00:00Z",FALSE,Bestbuy.com,Free Delivery,Sharp,Sharp,Electronics,82 pounds,,,,,
AVpibYTnLJeJML43lmGY,953.5,953.5,In Stock,USD,"2018-05-27T16:00:00Z,2018-05-28T10:00:00Z",FALSE,Monoprice Inc,Standard,Sharp,Sharp,Electronics,82 pounds,,,,,
AVpibYTnLJeJML43lmGY,1780.59,1250.59,In Stock,USD,2018-04-26T17:00:00Z,TRUE,Monoprice Inc,Standard,Sharp,Sharp,Electronics,82 pounds,,,,,
AVpgfuqcLJeJML43OsKt,29.99,29.99,In Stock,USD,"2017-08-22T08:00:00Z,2018-06-01T15:00:00Z,2017-08-19T05:00:00Z,2018-06-02T14:00:00Z,2018-01-09T19:00:00Z,2017-12-08T01:00:00Z,2018-01-27T11:00:00Z,2017-12-07T21:00:00Z,2017-08-29T07:00:00Z,2017-10-24T13:00:00Z,2017-09-24T06:00:00Z,2017-12-05T22:00:00Z",FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,GoPro,Go-Pro,Electronics,140 Pounds,,,,,
AVpgfuqcLJeJML43OsKt,15,15,In Stock,USD,"2018-01-27T11:00:00Z,2018-01-09T19:00:00Z,2017-12-08T01:00:00Z,2017-12-07T21:00:00Z,2017-10-24T13:00:00Z,2017-09-24T06:00:00Z,2017-08-29T07:00:00Z,2017-08-22T08:00:00Z,2017-08-19T05:00:00Z",TRUE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,GoPro,Go-Pro,Electronics,140 Pounds,,,,,
AVpgfuqcLJeJML43OsKt,56.77,56.77,32 available,USD,2015-05-31T15:00:00Z,FALSE,autoplicity.com,,GoPro,Go-Pro,Electronics,140 Pounds,,,,,
AVpgfuqcLJeJML43OsKt,6.99,6.99,In Stock,USD,2017-12-05T22:00:00Z,TRUE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,GoPro,Go-Pro,Electronics,140 Pounds,,,,,
AVpgfuqcLJeJML43OsKt,33.33,11.64,In Stock,USD,"2017-07-17T10:00:00Z,2017-07-18T11:00:00Z,2017-07-15T14:00:00Z,2017-07-23T05:00:00Z,2017-07-13T06:00:00Z,2017-07-08T02:00:00Z,2017-07-10T09:00:00Z,2017-07-11T12:00:00Z,2017-07-03T18:00:00Z,2017-07-07T06:00:00Z,2017-06-25T12:00:00Z,2017-06-27T06:00:00Z",TRUE,Walmart.com,Expedited,GoPro,Go-Pro,Electronics,140 Pounds,,,,,
AVpgfuqcLJeJML43OsKt,37.49,37.49,7 available,USD,2015-04-15T17:00:00Z,FALSE,autoplicity.com,,GoPro,Go-Pro,Electronics,140 Pounds,,,,,
AVpgfuqcLJeJML43OsKt,11.64,11.64,In Stock,USD,2017-08-14T15:00:00Z,FALSE,Walmart.com,Expedited,GoPro,Go-Pro,Electronics,140 Pounds,,,,,
AVpe7OvBLJeJML43ycsp,30.99,30.99,Yes,USD,2017-10-10T04:00:00Z,FALSE,Bestbuy.com,,iSimple,iSimple,Electronics,1 pounds,,,,,
AVpe7OvBLJeJML43ycsp,31.99,31.99,Yes,USD,2017-08-28T06:00:00Z,FALSE,Bestbuy.com,,iSimple,iSimple,Electronics,1 pounds,,,,,
AVpe7OvBLJeJML43ycsp,26.99,26.99,Yes,USD,"2017-08-11T17:00:00Z,2017-08-01T04:00:00Z,2017-07-26T15:00:00Z",FALSE,Bestbuy.com,,iSimple,iSimple,Electronics,1 pounds,,,,,
AVpe7OvBLJeJML43ycsp,30.65,24.14,In Stock,USD,2017-07-28T22:00:00Z,TRUE,My Goods,Value,iSimple,iSimple,Electronics,1 pounds,,,,,
AVpe7OvBLJeJML43ycsp,28.99,28.99,Yes,USD,"2017-05-31T19:00:00Z,2017-05-09T05:00:00Z,2017-05-18T01:00:00Z",FALSE,Bestbuy.com,,iSimple,iSimple,Electronics,1 pounds,,,,,
AVpe7OvBLJeJML43ycsp,36.99,36.99,Yes,USD,"2017-05-01T01:00:00Z,2017-04-04T04:00:00Z,2017-03-30T01:00:00Z,2017-03-10T13:00:00Z,2017-03-04T00:00:00Z,2017-03-03T14:00:00Z",FALSE,Bestbuy.com,,iSimple,iSimple,Electronics,1 pounds,,,,,
AWFKEUxkuC1rwyj_nF67,169.99,169.99,In Stock,USD,2018-02-07T02:00:00Z,FALSE,Walmart.com,Expedited,Western Digital,,Electronics,3.08 pounds,,,,,
AWFKEUxkuC1rwyj_nF67,129.99,129.99,TRUE,USD,2018-05-26T09:00:00Z,TRUE,Bestbuy.com,,Western Digital,,Electronics,3.08 pounds,,,,,
AWFKEUxkuC1rwyj_nF67,249.99,199.99,In Stock,USD,2018-03-05T02:00:00Z,TRUE,Walmart.com,Expedited,Western Digital,,Electronics,3.08 pounds,,,,,
AWFKEUxkuC1rwyj_nF67,169.99,169.99,TRUE,USD,2018-05-26T09:00:00Z,FALSE,Bestbuy.com,,Western Digital,,Electronics,3.08 pounds,,,,,
AVphcp_silAPnD_x5h7q,14.99,14.99,In Stock,USD,"2017-12-07T09:00:00Z,2017-12-07T07:00:00Z,2017-12-05T15:00:00Z,2017-11-18T10:00:00Z,2017-10-17T09:00:00Z,2017-08-29T06:00:00Z,2017-08-22T07:00:00Z,2017-08-19T04:00:00Z",TRUE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Manfrotto,Manfrotto,Electronics,0.77 lb,,,,,
AVphcp_silAPnD_x5h7q,29.99,29.99,In Stock,USD,"2017-12-07T09:00:00Z,2017-12-07T07:00:00Z,2017-12-05T15:00:00Z,2017-11-18T10:00:00Z,2017-10-17T09:00:00Z,2017-08-29T06:00:00Z,2017-08-22T07:00:00Z,2017-08-19T04:00:00Z",FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Manfrotto,Manfrotto,Electronics,0.77 lb,,,,,
AVphcp_silAPnD_x5h7q,28.99,28.99,yes,USD,"2017-07-11T04:00:00Z,2017-06-24T11:00:00Z,2017-06-26T09:00:00Z,2017-06-27T01:00:00Z",FALSE,iban_tech-8,FREE,Manfrotto,Manfrotto,Electronics,0.77 lb,,,,,
AV1h-XnaglJLPUi8Ijco,149.95,149.95,In Stock,USD,2017-09-24T09:00:00Z,FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,120,Electronics,2.40 oz,,,,,
AV1h-XnaglJLPUi8Ijco,394.5,394.5,In Stock,USD,2018-06-01T15:00:00Z,FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,120,Electronics,2.40 oz,,,,,
AV1h-XnaglJLPUi8Ijco,297.95,297.95,In Stock,USD,2017-08-19T09:00:00Z,TRUE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,120,Electronics,2.40 oz,,,,,
AV1h-XnaglJLPUi8Ijco,282.5,282.5,In Stock,USD,2017-09-24T09:00:00Z,TRUE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,120,Electronics,2.40 oz,,,,,
AV1h-XnaglJLPUi8Ijco,298,298,In Stock,USD,"2017-08-29T07:00:00Z,2017-08-19T05:00:00Z",FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,120,Electronics,2.40 oz,,,,,
AV1h-XnaglJLPUi8Ijco,294.5,294.5,In Stock,USD,2018-06-01T15:00:00Z,TRUE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,120,Electronics,2.40 oz,,,,,
AV1h-XnaglJLPUi8Ijco,282.95,282.95,In Stock,USD,"2017-08-22T15:00:00Z,2017-08-19T09:00:00Z",TRUE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,120,Electronics,2.40 oz,,,,,
AV1h-XnaglJLPUi8Ijco,294.95,294.95,In Stock,USD,2017-08-22T15:00:00Z,TRUE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,120,Electronics,2.40 oz,,,,,
AV1h-XnaglJLPUi8Ijco,299,299,In Stock,USD,"2018-06-01T15:00:00Z,2018-06-02T14:00:00Z",FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,120,Electronics,2.40 oz,,,,,
AV1h-XnaglJLPUi8Ijco,403.5,403.5,In Stock,USD,"2018-01-13T04:00:00Z,2018-01-09T19:00:00Z,2017-12-09T00:00:00Z,2017-12-08T20:00:00Z,2017-12-06T14:00:00Z",FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,120,Electronics,2.40 oz,,,,,
AV1h-XnaglJLPUi8Ijco,299.99,299.99,In Stock,USD,"2018-01-09T19:00:00Z,2017-12-08T02:00:00Z,2017-12-07T21:00:00Z,2017-12-05T22:00:00Z,2017-10-24T13:00:00Z",FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,120,Electronics,2.40 oz,,,,,
AV1h-XnaglJLPUi8Ijco,209.99,209.99,In Stock,USD,"2017-12-07T12:00:00Z,2017-11-09T04:00:00Z,2017-10-26T06:00:00Z,2017-10-21T19:00:00Z",FALSE,Hot Deals Electronics,Value,Sony,120,Electronics,2.40 oz,,,,,
AV1h-XnaglJLPUi8Ijco,299.99,299.99,Yes,USD,"2017-08-28T12:00:00Z,2017-08-12T14:00:00Z,2017-07-31T22:00:00Z,2017-08-01T06:00:00Z,2017-07-26T16:00:00Z",FALSE,Bestbuy.com,,Sony,120,Electronics,2.40 oz,,,,,
AV1h-XnaglJLPUi8Ijco,386.5,386.5,In Stock,USD,2017-10-24T13:00:00Z,FALSE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,120,Electronics,2.40 oz,,,,,
AV1h-XnaglJLPUi8Ijco,284.95,284.95,In Stock,USD,2017-08-19T09:00:00Z,TRUE,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,120,Electronics,2.40 oz,,,,,
